Gesture Name,Gesture Number,Sample Number,Acceleration_x_mean,Acceleration_x_std,Acceleration_x_mad,Acceleration_x_min,Acceleration_x_max,Acceleration_x_entropy,Acceleration_x_skew,Acceleration_x_kurtosis,Acceleration_x_fft_mean,Acceleration_x_fft_std,Acceleration_x_fft_mad,Acceleration_x_fft_entropy,Acceleration_y_mean,Acceleration_y_std,Acceleration_y_mad,Acceleration_y_min,Acceleration_y_max,Acceleration_y_entropy,Acceleration_y_skew,Acceleration_y_kurtosis,Acceleration_y_fft_mean,Acceleration_y_fft_std,Acceleration_y_fft_mad,Acceleration_y_fft_entropy,Acceleration_z_mean,Acceleration_z_std,Acceleration_z_mad,Acceleration_z_min,Acceleration_z_max,Acceleration_z_entropy,Acceleration_z_skew,Acceleration_z_kurtosis,Acceleration_z_fft_mean,Acceleration_z_fft_std,Acceleration_z_fft_mad,Acceleration_z_fft_entropy,Quaternion_i_mean,Quaternion_i_std,Quaternion_i_mad,Quaternion_i_min,Quaternion_i_max,Quaternion_i_entropy,Quaternion_i_skew,Quaternion_i_kurtosis,Quaternion_i_fft_mean,Quaternion_i_fft_std,Quaternion_i_fft_mad,Quaternion_i_fft_entropy,Quaternion_j_mean,Quaternion_j_std,Quaternion_j_mad,Quaternion_j_min,Quaternion_j_max,Quaternion_j_entropy,Quaternion_j_skew,Quaternion_j_kurtosis,Quaternion_j_fft_mean,Quaternion_j_fft_std,Quaternion_j_fft_mad,Quaternion_j_fft_entropy,Quaternion_k_mean,Quaternion_k_std,Quaternion_k_mad,Quaternion_k_min,Quaternion_k_max,Quaternion_k_entropy,Quaternion_k_skew,Quaternion_k_kurtosis,Quaternion_k_fft_mean,Quaternion_k_fft_std,Quaternion_k_fft_mad,Quaternion_k_fft_entropy,Quaternion_real_mean,Quaternion_real_std,Quaternion_real_mad,Quaternion_real_min,Quaternion_real_max,Quaternion_real_entropy,Quaternion_real_skew,Quaternion_real_kurtosis,Quaternion_real_fft_mean,Quaternion_real_fft_std,Quaternion_real_fft_mad,Quaternion_real_fft_entropy
slide_right,1,1,-1.8074534702020195,13.080410339650125,3.5587320202020214,-35.230469,34.97522104040404,3.9335078502167296,0.3512259683207084,2.236726940539956,68.03568664850016,113.17043612323945,9.00288957629974,3.7956896306725487,-5.469249200909091,12.120061819523823,0.8669112121212132,-47.19858781818181,3.9737214545454544,3.5365681925882178,-2.3442261541214293,4.35433953591903,61.67885984531611,117.79888276742797,5.563908302333475,3.511702241707928,-1.0497592235353537,4.071462448930332,1.3281842020202026,-13.480823454545456,5.637705323232323,3.9556760143860443,-1.5695294901639483,2.145249640391569,18.87657647361766,37.57066609311575,2.4647254114827666,3.5043964120515625,0.25234358026625253,0.7615298202040678,0.18913577699303585,-0.7131372038670957,1.0,4.581713171360782,-0.3261926896613412,-1.849640801252557,3.024969527391609,7.430346850216025,0.5539113939012047,3.4030980589664326,-0.07753199815660547,0.570744995215994,0.3681136317237854,-0.7887527426593319,0.6603126158687097,4.491169556880668,-0.20959115107074566,-1.7511233122288012,2.470781346244142,5.203013124073212,0.6019921010549085,3.5843427266538055,-0.027173568376511522,0.033216296897269584,0.0235000482510379,-0.0893768687338653,0.0764943097648997,4.348491587441324,0.706095753698758,1.379522210303632,0.21603373756073416,0.37081254566639277,0.056941615088486525,3.751671926963825,0.021207457409095166,0.04003956632977792,0.03184851351269935,-0.0588468701054825,0.0816714862771123,4.335964624236476,-0.05813313001572037,-1.0126931813125584,0.208279685881287,0.4023827588412797,0.041052011134295754,3.6442307669480667
slide_right,1,2,-2.4382985477777783,12.931700347740785,4.662109222222222,-39.480469,20.25,4.1711833977087664,-0.5450383649826832,0.15506615057744844,52.7886497173978,120.54366773165363,6.726688636267531,3.4476339565918437,-7.087452261111113,9.08281667542086,2.4622399444444443,-36.20225688888889,2.945312,4.064188728895027,-1.6479738199140306,2.0392221653224176,47.39651340003889,105.00725855293604,6.803616139784084,3.4242147339955107,-0.13404082333333334,4.558903720571224,1.1104598888888892,-14.226996333333334,9.170573333333332,4.048428225324867,-1.4276778295394297,2.464910445579952,19.28982006681219,41.32868071165366,1.8287290489047074,3.335519321935048,0.3218200900840721,0.791945616642675,0.09890440932154965,-0.8125413523669132,1.0,4.582483945726278,-0.49351967802478547,-1.7174728996376596,3.282757446519923,7.89291495947123,0.6619752562410592,3.3814729458169164,-0.09020380416438518,0.48131264911339455,0.2708574575796437,-0.7789180036100729,0.5351704262452737,4.430353117156528,-0.38534762780713405,-1.5920329771557584,2.0610851334121847,4.442047649570558,0.4120793199121534,3.5136567026283427,0.008066250730166102,0.014109507104414686,0.010836245606684499,-0.0192721877154412,0.0283510506053834,4.3949171609511035,-0.34322477974468335,-1.2633611204024509,0.07068300642889042,0.14634948499846798,0.01482524990647913,3.588363318317336,0.008674084202962392,0.0786563576122011,0.07620253671616604,-0.1151060366931075,0.1146385789848275,4.476722689784817,-0.19418124767340494,-1.4734103280309894,0.36167310706930955,0.7038457193026655,0.08559183380609488,3.599320004761963
slide_right,1,3,-3.063629236060606,8.062017974697783,5.106119984848484,-20.06238190909091,13.434303727272727,4.298558890753103,-0.3224507934519507,-0.43232074537922793,35.40146641831633,78.64433843241588,3.4022407350499577,3.5337089314154,-4.689508809090909,4.218955249048232,2.0803143939393953,-14.732599181818182,0.7060840303030302,4.251166169303175,-1.1573164572233157,0.35986051776381167,19.845179045813335,59.877178415827984,1.5605372619061884,3.0783186497597157,0.3814926209090909,2.248652463258017,0.7863988030303029,-4.1338776363636365,6.365057030303031,4.310163218975494,0.20744411228765433,0.527682988151168,10.029834822185546,20.484136922802428,1.666417381212735,3.4427089231506023,0.21615647417571068,0.8429808666907299,0.08915959623428132,-0.8702267824050613,1.0,4.588188047964871,-0.29011113641053293,-1.883548365630594,3.248606528301575,8.07344981515023,0.6044619660491473,3.345019071219022,-0.11471482963248797,0.4439725012111539,0.2675692550473589,-0.7074164704270859,0.4568483602018001,4.454845273270374,-0.23245151838644218,-1.738784109520058,1.8749619670207085,4.184689357545636,0.34597717518277016,3.4430749171740196,0.009679603684179966,0.053954856445375156,0.04148883722439065,-0.0539698806969687,0.103126318279002,4.360367299019837,0.4347211384808883,-1.4082831997719174,0.2245429653285056,0.5000625789577388,0.03350600469604647,3.6354186003457456,-0.007652440176556423,0.06045810311376269,0.06679077686713515,-0.0816050887593412,0.0875508183981661,4.430023980605015,0.0830195600486783,-1.5829306236587823,0.27552894555104196,0.543560491059224,0.06760235886718882,3.5405848332804566
slide_right,1,4,-4.789904462020202,11.07021729456492,7.611486313131316,-38.05504272727273,15.578125,4.251053764795734,-0.988293629778198,1.0061870539316429,52.103655960134745,108.78648172454353,4.578629891527607,3.467403450488453,-5.7289587749494935,9.528923464250067,1.5581793030303026,-45.87673577777778,3.438091606060606,3.979076129405737,-2.9695447504690584,8.576655224431846,51.66169937105033,98.45407011066553,5.544717288986934,3.4633714668241726,-0.4219823643434345,2.2582328636039093,1.32561941919192,-7.72403680808081,4.546954383838384,4.2980447990266715,-1.0124138968911793,1.6407041335881152,13.219483669689932,18.788659603988783,1.7768884017458493,3.8216091822046074,0.027758040358670577,0.8487097496328433,0.19032609412744772,-0.8809503407383714,1.0,4.582380072366775,0.1930681104324879,-1.9274096674931678,3.235251438726355,7.851179715231256,0.8106778747059502,3.440387557125246,-0.27420125643539667,0.42043219276335847,0.2466867297615123,-0.7387235015932898,0.4331688920250503,4.361606656462302,0.2390665217170436,-1.6742735546322247,1.8176342241971175,4.678799162315362,0.4112513694022197,3.298226622910523,-0.032523062788176044,0.019712012245146543,0.011330920944064153,-0.0570279054907473,0.0470364774358157,4.500218167569143,1.703506346527475,3.7155981124339563,0.15142259020121906,0.3488588585150139,0.035825513570717546,3.6408264926819096,-0.02603926445756477,0.05160046268427175,0.0191982566557223,-0.1503974220517115,0.1345124523205672,4.429042554238148,0.5097039550099673,1.0790395339649104,0.33094701765640977,0.47385564867005625,0.09013701691692605,3.9005378508776762
slide_right,1,5,-2.0105558419191922,9.163737660550451,5.002485833333333,-24.204742616161617,16.046875,4.223899889105514,-0.4907351087902098,0.27914720031589413,42.420078082744055,83.67902512541897,5.884127170259918,3.6131609253828803,-4.692969521717171,6.170281717257784,0.9787127424242426,-25.964489030303028,3.0956438787878784,4.129359355215703,-2.004159801087668,3.690838664719254,32.37561780769341,70.43758451124913,4.01935438871099,3.363976173117985,-0.39649814636363656,2.242419767457607,0.6743017323232302,-10.097656,2.3377130909090917,3.928510641900593,-2.458411537032846,7.083298767455226,13.013071779567204,18.687580962106214,3.339215145430243,3.880683728038188,0.16182028662102504,0.8410487328631507,0.11858939357652037,-0.8412940214827723,1.0,4.591610647618709,-0.1381889967568251,-1.9535941431307793,3.2258134678569155,7.9340409056088905,0.6420080450098454,3.457395547564553,-0.16367835314061233,0.44796679888060437,0.37459605562667675,-0.7032872985462626,0.4689401843289614,4.443645479188417,-0.06633499389058452,-1.8071106957093137,2.0062558076402044,4.32682600215514,0.34505899007379676,3.5253140319753133,-0.015258453045736663,0.09626367346256583,0.09531954670079021,-0.1380978463786781,0.142620969527154,4.411495361521974,0.2594537369949371,-1.3826254370494286,0.43316217209102637,0.8731105625606811,0.0937756167600099,3.650762657097978,-0.03583696826787609,0.08751693731011125,0.0739146808047674,-0.1657801913768862,0.1461934311001468,4.338793767207643,0.11684978909450734,-1.1837581555842047,0.4615366543353157,0.825429692816071,0.10285313666684769,3.7175596146492498
slide_right,1,6,-2.882565129393939,9.316032703677468,5.065695651515153,-30.860676999999995,17.25,4.2423451211463705,-0.8562161334075923,1.1217400601758678,44.2975968638767,86.87627764933337,5.975891781607245,3.6064488419270333,-4.878270596363636,6.473071016869419,1.3748226363636376,-24.969697393939395,5.371448545454546,4.1681793910386125,-1.7117493257089964,2.609768152849198,33.68698287570023,73.72248249218397,4.615397005362515,3.400355062661667,-0.8300840418181817,2.6259708907503887,0.6078950454545459,-11.74964463636363,2.61470127272727,3.8241612178236655,-1.9141840584069876,3.617480443980888,18.49153613239194,20.409295799203928,5.032838305082519,4.062215751299833,0.02813495883533807,0.854113935181488,0.23710750517662188,-0.9063842729991662,1.0,4.587201279581227,0.16858921634106427,-1.9335339251985584,3.349102907370474,7.862170739295222,0.7259154892890933,3.4982957871684315,-0.2518976454822677,0.37581282321816784,0.3009811208999205,-0.711360853698639,0.3137740692525423,4.354227242266128,0.11875262134332151,-1.7070488894621212,1.5783705667997174,4.239990158400412,0.27028849886675943,3.259479194541876,-0.02987916899493208,0.1719234684022432,0.0980285119411274,-0.2324401522427588,0.2292251017572296,4.529370998378519,0.29807597927025037,-1.6697172106665163,0.631024636611047,1.6269149580474016,0.11719662224817634,3.4699248574940413,-0.0610457535332331,0.09967485235333125,0.05217988637620935,-0.1726695300490217,0.1226868132322199,4.399209944003943,0.33393602547297724,-1.5086446829842122,0.4982693140278252,1.0573049287259106,0.10545503950509577,3.552041145410368
slide_right,1,7,-2.430669615151515,7.641255863191515,4.656979893939393,-22.33901503030303,12.90625,4.311713849239182,-0.4039233737815549,-0.27136771497648615,31.510140835705084,73.73469752424553,2.7637818403551524,3.486442791814791,-5.844885155858588,7.167285490091355,2.1443140555555544,-28.92471612121212,2.1158854848484845,4.137168250831453,-1.6170053186852464,2.206428092678478,35.11819541971974,85.55687423361951,3.1901616140198916,3.2387588529845432,-0.7780034190909091,1.6175445585869663,0.39745139393939366,-5.793402818181819,0.6832383939393937,3.7717297181730807,-1.9326562923596442,2.5122984404119677,7.878229153506793,16.127847882404534,0.9790261833628361,3.4593223980064773,-0.02612355711864817,0.8179992592157894,0.2701646033554182,-0.8960288824913136,1.0,4.581395248043359,0.35795508422602335,-1.8092492769277508,3.337048851896951,7.472926320489476,0.5507993870292007,3.5303587281845434,-0.32242334876021794,0.4516184506755873,0.28635066069171183,-0.8232689113355502,0.3815018812699047,4.428863288967932,0.3066511869811662,-1.670665170066373,1.9130490354107499,5.208824000650348,0.3218633637453373,3.2716740168944516,-0.03268308717297785,0.03812976589482271,0.031730495227057745,-0.0824444599999728,0.0296870871728512,4.344743596470539,0.2070296954952732,-1.5608076538928364,0.16741829152484353,0.4734737998009477,0.02588276826494524,3.2213756319698175,-0.006677500261485094,0.016434347350591686,0.01366853065045695,-0.0313100860287942,0.0276944115577778,4.379343078764286,0.2371531580272795,-1.0319878145387176,0.09205099115113212,0.1516386932359203,0.015429415925002715,3.76379790810978
slide_right,1,8,-3.4284445757575757,9.876241398650464,7.476996398989904,-26.47904808080808,16.589844,4.370751386613607,-0.3057478852782813,-0.5819740665531961,39.20921963533405,96.91271708570565,4.635720362167071,3.3501774807245868,-6.787780151515151,7.078880529172664,3.2347300909090926,-25.28231536363636,4.019768202020204,4.2479689789404445,-1.1336111819070918,0.6840377925700789,33.86590046717361,92.04103258171205,2.715751524170993,3.104855527776666,-1.5069839191919192,2.7314073252402116,1.4769769242424244,-9.556818606060602,2.1402699999999992,4.104669981024083,-1.2522177169617865,1.1070702546835864,12.849285540513215,28.426299653775732,1.5710978250821632,3.365606090883537,0.0145476579422596,0.8625140752927145,0.17994348416085343,-0.9057595043434632,1.0,4.5885698895155835,0.184829406796177,-1.9328306778128581,3.1737618316383065,8.021312378844314,0.7239457272004028,3.3463189882882203,-0.22972868289883874,0.3931114440725032,0.2599974971785269,-0.6814030044235637,0.3582130802278362,4.423425055864898,0.15959161000058322,-1.7700409762401499,1.5758583118186658,4.271751175079423,0.2801299388630838,3.1920419012510255,-0.06262927748731088,0.11703548435652009,0.0875459008894285,-0.212165734461174,0.1233806633541796,4.444481865840247,0.18258362368221842,-1.754774768202285,0.4643754910447264,1.2435145769277312,0.08052114464985011,3.2578082199531115,-0.029594772159852036,0.052939711509363246,0.035311990942247296,-0.0982503194148951,0.0757661424380517,4.47369432890256,0.46550620390030245,-1.2334179933184393,0.26896501763862124,0.5436029605102167,0.037091623408947366,3.539270144195212
slide_right,1,9,-4.61044037,15.728020142178996,11.362393454545455,-40.56782627272728,19.542969,4.373945787662359,-0.5322415370377538,-0.524413106072775,58.54985897622351,153.0836105325313,6.546838522549502,3.261971451511474,-8.062833796363636,9.194287557601852,3.8602628636363634,-34.839844,4.2840909090909065,4.1609905019483575,-1.6125316429714625,1.9196863904359276,47.58435446867478,112.65056796024199,4.744744164963915,3.3057362307019247,-0.6947230054545455,3.0049736653550894,0.991832772727273,-8.332030999999999,2.4406960000000004,4.111001129676641,-1.4161775049420313,0.6882858698896017,11.230570704537952,28.724988425218093,1.0121900004272608,3.045978690396613,0.0732394597928255,0.8800900592668026,0.6783466901771732,-0.9144452272860524,1.0,4.588451079028611,0.02468748089324002,-1.965615931052515,2.963169883909359,8.319367603862176,0.5794513929221369,3.221030199666434,-0.2074510671759859,0.38319638271614204,0.37816991545131784,-0.6834276085292665,0.3689662583026219,4.375968831583122,0.050610925711735026,-1.7365040327230559,1.55163654077255,4.071850358898095,0.21195013501898394,3.185433430755021,-0.016122758779236177,0.012261453987069966,0.00889982550833545,-0.0461285060573041,0.0,4.301311443426356,-0.7144644470447028,-0.33740781571230993,0.07852147209405427,0.186716466529414,0.00721581889363555,3.586143682500322,-0.006174085864977034,0.023681116335692733,0.02015267340611905,-0.0527185722057818,0.0465278225517982,4.352741955086463,-0.03108298247105081,-0.7842313609035356,0.1174749295064028,0.2146883826729754,0.030781276849317286,3.59442934040818
slide_right,1,10,-5.799197034444445,19.379514848843336,6.934895944444444,-63.105469,25.496094,4.074482967559503,-1.380529240057286,1.8868678492078708,90.55792990132132,180.88363534071354,10.800443373626413,3.5326945892573463,-8.327552120000002,12.987716824731102,1.478081333333333,-47.90625,5.886719,3.9056358084852714,-1.5642147829976454,1.3901845482808266,59.06379534805532,142.5284509919161,4.354841182157159,3.2127175976914737,-0.9049088666666671,3.265529939031658,2.449435666666667,-8.234374555555558,4.110677333333332,4.477347555683119,-0.007352608926268895,-0.9028780789383215,18.030876330253555,28.69045281503079,2.823510768304558,3.87773238960775,0.20885399007430472,0.8416672171332974,0.07665609820503039,-0.8777232959008139,1.0000000000000002,4.590836081910122,-0.2899443121450746,-1.8784619496054518,3.1466602194827815,8.080897154388941,0.41356126081272104,3.2454957274886507,-0.13151855114172753,0.4136780039675739,0.2917346049517736,-0.7029601181149737,0.4375910582765591,4.405676180494061,-0.2133629728264897,-1.6780596484958772,1.655267178162586,4.0128235190448125,0.2923823161561531,3.2452882797419496,0.050196852483793665,0.13311657785509487,0.10099820429622056,-0.1382688281044515,0.2540917483496346,4.339882089377844,0.30566396099061727,-1.4290816575455028,0.5312902219806795,1.3197368790561428,0.045092621185819776,3.5399004447979125,-0.04586466171084394,0.0726655519689336,0.04663936813469324,-0.159446438109993,0.1257465712623323,4.426464049744503,0.544021376286163,-0.6450216094243149,0.40813379283656237,0.756182366116029,0.054055617766349394,3.6310715973383925
